Year,Month,Day,"Patuxent Reservoir Inflow, MGD",BOP Storage,EOP Storage,Release,Spill,,
1931,3,27,27,2482.25,2464.5,44.75,0,,
1931,3,28,30,2464.5,2449.75,44.75,0,,
1931,3,29,214,2449.75,2619,44.75,0,,
1931,3,30,87,2619,2661.25,44.75,0,,
1931,3,31,54,2661.25,2670.5,44.75,0,,
1931,4,1,73,2670.5,2698.75,44.75,0,,
1931,4,2,155,2698.75,2809,44.75,0,,
1931,4,3,71,2809,2835.25,44.75,0,,
1931,4,4,55,2835.25,2845.5,44.75,0,,
1931,4,5,48,2845.5,2848.75,44.75,0,,
1931,4,6,42,2848.75,2846,44.75,0,,
1931,4,7,54,2846,2855.25,44.75,0,,
1931,4,8,132,2855.25,2942.5,44.75,0,,
1931,4,9,73,2942.5,2970.75,44.75,0,,
1931,4,10,56,2970.75,2982,44.75,0,,
1931,4,11,52,2982,2989.25,44.75,0,,
1931,4,12,46,2989.25,2990.5,44.75,0,,
1931,4,13,41,2990.5,2986.75,44.75,0,,
1931,4,14,38,2986.75,2980,44.75,0,,
1931,4,15,36,2980,2971.25,44.75,0,,
1931,4,16,34,2971.25,2960.5,44.75,0,,
1931,4,17,32,2960.5,2947.75,44.75,0,,
1931,4,18,32,2947.75,2935,44.75,0,,
1931,4,19,30,2935,2920.25,44.75,0,,
1931,4,20,28,2920.25,2903.5,44.75,0,,
1931,4,21,28,2903.5,2886.75,44.75,0,,
1931,4,22,29,2886.75,2871,44.75,0,,
1931,4,23,62,2871,2888.25,44.75,0,,
1931,4,24,39,2888.25,2882.5,44.75,0,,
1931,4,25,34,2882.5,2871.75,44.75,0,,
1931,4,26,34,2871.75,2861,44.75,0,,
1931,4,27,37,2861,2853.25,44.75,0,,
1931,4,28,32,2853.25,2840.5,44.75,0,,
1931,4,29,30,2840.5,2825.75,44.75,0,,
1931,4,30,28,2825.75,2809,44.75,0,,
1931,5,1,27,2809,2791.25,44.75,0,,
1931,5,2,28,2791.25,2774.5,44.75,0,,
1931,5,3,31,2774.5,2760.75,44.75,0,,
1931,5,4,27,2760.75,2743,44.75,0,,
1931,5,5,26,2743,2724.25,44.75,0,,
1931,5,6,25,2724.25,2704.5,44.75,0,,
1931,5,7,27,2704.5,2686.75,44.75,0,,
1931,5,8,59,2686.75,2701,44.75,0,,
1931,5,9,44,2701,2700.25,44.75,0,,
1931,5,10,32,2700.25,2687.5,44.75,0,,
1931,5,11,32,2687.5,2674.75,44.75,0,,
1931,5,12,30,2674.75,2660,44.75,0,,
1931,5,13,70,2660,2685.25,44.75,0,,
1931,5,14,50,2685.25,2690.5,44.75,0,,
1931,5,15,62,2690.5,2707.75,44.75,0,,
1931,5,16,43,2707.75,2706,44.75,0,,
1931,5,17,35,2706,2696.25,44.75,0,,
1931,5,18,31,2696.25,2682.5,44.75,0,,
1931,5,19,28,2682.5,2665.75,44.75,0,,
1931,5,20,27,2665.75,2648,44.75,0,,
1931,5,21,43,2648,2646.25,44.75,0,,
1931,5,22,46,2646.25,2647.5,44.75,0,,
1931,5,23,195,2647.5,2797.75,44.75,0,,
1931,5,24,56,2797.75,2809,44.75,0,,
1931,5,25,39,2809,2803.25,44.75,0,,
1931,5,26,34,2803.25,2792.5,44.75,0,,
1931,5,27,29,2792.5,2776.75,44.75,0,,
1931,5,28,26,2776.75,2758,44.75,0,,
1931,5,29,24,2758,2737.25,44.75,0,,
1931,5,30,23,2737.25,2715.5,44.75,0,,
1931,5,31,56,2715.5,2726.75,44.75,0,,
1931,6,1,40,2726.75,2722,44.75,0,,
1931,6,2,40,2722,2717.25,44.75,0,,
1931,6,3,40,2717.25,2712.5,44.75,0,,
1931,6,4,40,2712.5,2707.75,44.75,0,,
1931,6,5,40,2707.75,2703,44.75,0,,
1931,6,6,40,2703,2698.25,44.75,0,,
1931,6,7,40,2698.25,2693.5,44.75,0,,
1931,6,8,40,2693.5,2688.75,44.75,0,,
1931,6,9,40,2688.75,2684,44.75,0,,
1931,6,10,40,2684,2679.25,44.75,0,,
1931,6,11,40,2679.25,2674.5,44.75,0,,
1931,6,12,20,2674.5,2649.75,44.75,0,,
1931,6,13,18,2649.75,2623,44.75,0,,
1931,6,14,17,2623,2595.25,44.75,0,,
1931,6,15,17,2595.25,2567.5,44.75,0,,
1931,6,16,95,2567.5,2617.75,44.75,0,,
1931,6,17,105,2617.75,2678,44.75,0,,
1931,6,18,28,2678,2661.25,44.75,0,,
1931,6,19,21,2661.25,2637.5,44.75,0,,
1931,6,20,18,2637.5,2610.75,44.75,0,,
1931,6,21,16,2610.75,2582,44.75,0,,
1931,6,22,14,2582,2551.25,44.75,0,,
1931,6,23,87,2551.25,2593.5,44.75,0,,
1931,6,24,151,2593.5,2699.75,44.75,0,,
1931,6,25,30,2699.75,2685,44.75,0,,
1931,6,26,44,2685,2684.25,44.75,0,,
1931,6,27,39,2684.25,2678.5,44.75,0,,
1931,6,28,26,2678.5,2659.75,44.75,0,,
1931,6,29,20,2659.75,2635,44.75,0,,
1931,6,30,16,2635,2606.25,44.75,0,,
1931,7,1,25,2606.25,2586.5,44.75,0,,
1931,7,2,93,2586.5,2634.75,44.75,0,,
1931,7,3,24,2634.75,2614,44.75,0,,
1931,7,4,19,2614,2588.25,44.75,0,,
1931,7,5,20,2588.25,2563.5,44.75,0,,
1931,7,6,71,2563.5,2589.75,44.75,0,,
1931,7,7,86,2589.75,2631,44.75,0,,
1931,7,8,23,2631,2609.25,44.75,0,,
1931,7,9,17,2609.25,2581.5,44.75,0,,
1931,7,10,26,2581.5,2562.75,44.75,0,,
1931,7,11,24,2562.75,2542,44.75,0,,
1931,7,12,17,2542,2514.25,44.75,0,,
1931,7,13,14,2514.25,2483.5,44.75,0,,
1931,7,14,13,2483.5,2451.75,44.75,0,,
1931,7,15,13,2451.75,2420,44.75,0,,
1931,7,16,15,2420,2390.25,44.75,0,,
1931,7,17,292,2390.25,2637.5,44.75,0,,
1931,7,18,292,2637.5,2884.75,44.75,0,,
1931,7,19,292,2884.75,3132,44.75,0,,
1931,7,20,292,3132,3379.25,44.75,0,,
1931,7,21,292,3379.25,3626.5,44.75,0,,
1931,7,22,13,3626.5,3594.75,44.75,0,,
1931,7,23,13,3594.75,3563,44.75,0,,
1931,7,24,13,3563,3531.25,44.75,0,,
1931,7,25,13,3531.25,3499.5,44.75,0,,
1931,7,26,13,3499.5,3467.75,44.75,0,,
1931,7,27,13,3467.75,3436,44.75,0,,
1931,7,28,13,3436,3404.25,44.75,0,,
1931,7,29,13,3404.25,3372.5,44.75,0,,
1931,7,30,13,3372.5,3340.75,44.75,0,,
1931,7,31,13,3340.75,3309,44.75,0,,
1931,8,1,13,3309,3277.25,44.75,0,,
1931,8,2,13,3277.25,3245.5,44.75,0,,
1931,8,3,13,3245.5,3213.75,44.75,0,,
1931,8,4,13,3213.75,3182,44.75,0,,
1931,8,5,13,3182,3150.25,44.75,0,,
1931,8,6,18,3150.25,3123.5,44.75,0,,
1931,8,7,10,3123.5,3088.75,44.75,0,,
1931,8,8,8,3088.75,3052,44.75,0,,
1931,8,9,21,3052,3028.25,44.75,0,,
1931,8,10,195,3028.25,3178.5,44.75,0,,
1931,8,11,372,3178.5,3505.75,44.75,0,,
1931,8,12,83,3505.75,3544,44.75,0,,
1931,8,13,45,3544,3544.25,44.75,0,,
1931,8,14,29,3544.25,3528.5,44.75,0,,
1931,8,15,24,3528.5,3507.75,44.75,0,,
1931,8,16,21,3507.75,3484,44.75,0,,
1931,8,17,17,3484,3456.25,44.75,0,,
1931,8,18,15,3456.25,3426.5,44.75,0,,
1931,8,19,15,3426.5,3396.75,44.75,0,,
1931,8,20,15,3396.75,3367,44.75,0,,
1931,8,21,26,3367,3348.25,44.75,0,,
1931,8,22,52,3348.25,3355.5,44.75,0,,
1931,8,23,159,3355.5,3469.75,44.75,0,,
1931,8,24,50,3469.75,3475,44.75,0,,
1931,8,25,46,3475,3476.25,44.75,0,,
1931,8,26,226,3476.25,3657.5,44.75,0,,
1931,8,27,46,3657.5,3658.75,44.75,0,,
1931,8,28,36,3658.75,3650,44.75,0,,
1931,8,29,30,3650,3635.25,44.75,0,,
1931,8,30,28,3635.25,3618.5,44.75,0,,
1931,8,31,23,3618.5,3596.75,44.75,0,,
1931,9,1,20,3596.75,3572,44.75,0,,
1931,9,2,19,3572,3546.25,44.75,0,,
1931,9,3,17,3546.25,3518.5,44.75,0,,
1931,9,4,19,3518.5,3492.75,44.75,0,,
1931,9,5,17,3492.75,3465,44.75,0,,
1931,9,6,15,3465,3435.25,44.75,0,,
1931,9,7,15,3435.25,3405.5,44.75,0,,
1931,9,8,15,3405.5,3375.75,44.75,0,,
1931,9,9,13,3375.75,3344,44.75,0,,
1931,9,10,12,3344,3311.25,44.75,0,,
1931,9,11,12,3311.25,3278.5,44.75,0,,
1931,9,12,12,3278.5,3245.75,44.75,0,,
1931,9,13,11,3245.75,3212,44.75,0,,
1931,9,14,11,3212,3178.25,44.75,0,,
1931,9,15,20,3178.25,3153.5,44.75,0,,
1931,9,16,15,3153.5,3123.75,44.75,0,,
1931,9,17,11,3123.75,3090,44.75,0,,
1931,9,18,11,3090,3056.25,44.75,0,,
1931,9,19,11,3056.25,3022.5,44.75,0,,
1931,9,20,9,3022.5,2986.75,44.75,0,,
1931,9,21,12,2986.75,2954,44.75,0,,
1931,9,22,12,2954,2921.25,44.75,0,,
1931,9,23,11,2921.25,2887.5,44.75,0,,
1931,9,24,12,2887.5,2854.75,44.75,0,,
1931,9,25,11,2854.75,2821,44.75,0,,
1931,9,26,11,2821,2787.25,44.75,0,,
1931,9,27,18,2787.25,2760.5,44.75,0,,
1931,9,28,13,2760.5,2728.75,44.75,0,,
1931,9,29,11,2728.75,2695,44.75,0,,
1931,9,30,9,2695,2659.25,44.75,0,,
1931,10,1,8,2659.25,2622.5,44.75,0,,
1931,10,2,8,2622.5,2585.75,44.75,0,,
1931,10,3,8,2585.75,2549,44.75,0,,
1931,10,4,8,2549,2512.25,44.75,0,,
1931,10,5,7,2512.25,2474.5,44.75,0,,
1931,10,6,7,2474.5,2436.75,44.75,0,,
1931,10,7,7,2436.75,2399,44.75,0,,
1931,10,8,6,2399,2360.25,44.75,0,,
1931,10,9,6,2360.25,2321.5,44.75,0,,
1931,10,10,6,2321.5,2282.75,44.75,0,,
1931,10,11,5,2282.75,2243,44.75,0,,
1931,10,12,5,2243,2203.25,44.75,0,,
1931,10,13,5,2203.25,2163.5,44.75,0,,
1931,10,14,5,2163.5,2123.75,44.75,0,,
1931,10,15,7,2123.75,2086,44.75,0,,
1931,10,16,20,2086,2061.25,44.75,0,,
1931,10,17,13,2061.25,2029.5,44.75,0,,
1931,10,18,9,2029.5,1993.75,44.75,0,,
1931,10,19,8,1993.75,1957,44.75,0,,
1931,10,20,8,1957,1920.25,44.75,0,,
1931,10,21,8,1920.25,1883.5,44.75,0,,
1931,10,22,8,1883.5,1846.75,44.75,0,,
1931,10,23,8,1846.75,1810,44.75,0,,
1931,10,24,8,1810,1773.25,44.75,0,,
1931,10,25,8,1773.25,1736.5,44.75,0,,
1931,10,26,8,1736.5,1699.75,44.75,0,,
1931,10,27,8,1699.75,1663,44.75,0,,
1931,10,28,8,1663,1626.25,44.75,0,,
1931,10,29,70,1626.25,1651.5,44.75,0,,
1931,10,30,34,1651.5,1640.75,44.75,0,,
1931,10,31,17,1640.75,1613,44.75,0,,
1931,11,1,15,1613,1583.25,44.75,0,,
1931,11,2,13,1583.25,1551.5,44.75,0,,
1931,11,3,13,1551.5,1519.75,44.75,0,,
1931,11,4,12,1519.75,1487,44.75,0,,
1931,11,5,11,1487,1453.25,44.75,0,,
1931,11,6,11,1453.25,1419.5,44.75,0,,
1931,11,7,11,1419.5,1385.75,44.75,0,,
1931,11,8,11,1385.75,1352,44.75,0,,
1931,11,9,12,1352,1319.25,44.75,0,,
1931,11,10,13,1319.25,1287.5,44.75,0,,
1931,11,11,13,1287.5,1255.75,44.75,0,,
1931,11,12,13,1255.75,1224,44.75,0,,
1931,11,13,13,1224,1192.25,44.75,0,,
1931,11,14,13,1192.25,1160.5,44.75,0,,
1931,11,15,13,1160.5,1128.75,44.75,0,,
1931,11,16,13,1128.75,1097,44.75,0,,
1931,11,17,13,1097,1065.25,44.75,0,,
1931,11,18,13,1065.25,1033.5,44.75,0,,
1931,11,19,15,1033.5,1003.75,44.75,0,,
1931,11,20,16,1003.75,975,44.75,0,,
1931,11,21,15,975,945.25,44.75,0,,
1931,11,22,15,945.25,915.5,44.75,0,,
1931,11,23,15,915.5,885.75,44.75,0,,
1931,11,24,14,885.75,855,44.75,0,,
1931,11,25,13,855,823.25,44.75,0,,
1931,11,26,13,823.25,791.5,44.75,0,,
1931,11,27,13,791.5,759.75,44.75,0,,
1931,11,28,17,759.75,732,44.75,0,,
1931,11,29,19,732,706.25,44.75,0,,
1931,11,30,21,706.25,682.5,44.75,0,,
1931,12,1,27,682.5,664.75,44.75,0,,
1931,12,2,19,664.75,639,44.75,0,,
1931,12,3,16,639,610.25,44.75,0,,
1931,12,4,16,610.25,581.5,44.75,0,,
1931,12,5,17,581.5,553.75,44.75,0,,
1931,12,6,18,553.75,527,44.75,0,,
1931,12,7,16,527,498.25,44.75,0,,
1931,12,8,15,498.25,468.5,44.75,0,,
1931,12,9,22,468.5,445.75,44.75,0,,
1931,12,10,58,445.75,459,44.75,0,,
1931,12,11,32,459,446.25,44.75,0,,
1931,12,12,27,446.25,428.5,44.75,0,,
1931,12,13,30,428.5,413.75,44.75,0,,
1931,12,14,34,413.75,403,44.75,0,,
1931,12,15,28,403,386.25,44.75,0,,
1931,12,16,22,386.25,363.5,44.75,0,,
1931,12,17,21,363.5,339.75,44.75,0,,
1931,12,18,21,339.75,316,44.75,0,,
1931,12,19,20,316,291.25,44.75,0,,
1931,12,20,19,291.25,265.5,44.75,0,,
1931,12,21,19,265.5,239.75,44.75,0,,
1931,12,22,23,239.75,218,44.75,0,,
1931,12,23,31,218,204.25,44.75,0,,
1931,12,24,27,204.25,186.5,44.75,0,,
1931,12,25,24,186.5,165.75,44.75,0,,
1931,12,26,22,165.75,143,44.75,0,,
1931,12,27,21,143,119.25,44.75,0,,
1931,12,28,21,119.25,95.5,44.75,0,,
1931,12,29,21,95.5,71.75,44.75,0,,
1931,12,30,21,71.75,48,44.75,0,,
1931,12,31,21,48,24.25,44.75,0,,
1932,1,1,101,24.25,80.5,44.75,0,,
1932,1,2,114,80.5,149.75,44.75,0,,
1932,1,3,54,149.75,159,44.75,0,,
1932,1,4,40,159,154.25,44.75,0,,
1932,1,5,34,154.25,143.5,44.75,0,,
1932,1,6,101,143.5,199.75,44.75,0,,
1932,1,7,128,199.75,283,44.75,0,,
1932,1,8,101,283,339.25,44.75,0,,
1932,1,9,140,339.25,434.5,44.75,0,,
1932,1,10,135,434.5,524.75,44.75,0,,
1932,1,11,92,524.75,572,44.75,0,,
1932,1,12,68,572,595.25,44.75,0,,
1932,1,13,60,595.25,610.5,44.75,0,,
1932,1,14,54,610.5,619.75,44.75,0,,
1932,1,15,50,619.75,625,44.75,0,,
1932,1,16,46,625,626.25,44.75,0,,
1932,1,17,42,626.25,623.5,44.75,0,,
1932,1,18,41,623.5,619.75,44.75,0,,
1932,1,19,38,619.75,613,44.75,0,,
1932,1,20,36,613,604.25,44.75,0,,
1932,1,21,34,604.25,593.5,44.75,0,,
1932,1,22,34,593.5,582.75,44.75,0,,
1932,1,23,34,582.75,572,44.75,0,,
1932,1,24,38,572,565.25,44.75,0,,
1932,1,25,35,565.25,555.5,44.75,0,,
1932,1,26,32,555.5,542.75,44.75,0,,
1932,1,27,44,542.75,542,44.75,0,,
1932,1,28,45,542,542.25,44.75,0,,
1932,1,29,39,542.25,536.5,44.75,0,,
1932,1,30,45,536.5,536.75,44.75,0,,
1932,1,31,48,536.75,540,44.75,0,,
1932,2,1,38,540,533.25,44.75,0,,
1932,2,2,35,533.25,523.5,44.75,0,,
1932,2,3,40,523.5,518.75,44.75,0,,
1932,2,4,226,518.75,700,44.75,0,,
1932,2,5,224,700,879.25,44.75,0,,
1932,2,6,97,879.25,931.5,44.75,0,,
1932,2,7,75,931.5,961.75,44.75,0,,
1932,2,8,66,961.75,983,44.75,0,,
1932,2,9,58,983,996.25,44.75,0,,
1932,2,10,54,996.25,1005.5,44.75,0,,
1932,2,11,53,1005.5,1013.75,44.75,0,,
1932,2,12,51,1013.75,1020,44.75,0,,
1932,2,13,50,1020,1025.25,44.75,0,,
1932,2,14,44,1025.25,1024.5,44.75,0,,
1932,2,15,42,1024.5,1021.75,44.75,0,,
1932,2,16,41,1021.75,1018,44.75,0,,
1932,2,17,43,1018,1016.25,44.75,0,,
1932,2,18,54,1016.25,1025.5,44.75,0,,
1932,2,19,48,1025.5,1028.75,44.75,0,,
1932,2,20,45,1028.75,1029,44.75,0,,
1932,2,21,42,1029,1026.25,44.75,0,,
1932,2,22,42,1026.25,1023.5,44.75,0,,
1932,2,23,40,1023.5,1018.75,44.75,0,,
1932,2,24,38,1018.75,1012,44.75,0,,
1932,2,25,36,1012,1003.25,44.75,0,,
1932,2,26,35,1003.25,993.5,44.75,0,,
1932,2,27,34,993.5,982.75,44.75,0,,
1932,2,28,34,982.75,972,44.75,0,,
1932,2,29,34,972,961.25,44.75,0,,
1932,3,1,34,961.25,950.5,44.75,0,,
1932,3,2,34,950.5,939.75,44.75,0,,
1932,3,3,34,939.75,929,44.75,0,,
1932,3,4,34,929,918.25,44.75,0,,
1932,3,5,58,918.25,931.5,44.75,0,,
1932,3,6,67,931.5,953.75,44.75,0,,
1932,3,7,135,953.75,1044,44.75,0,,
1932,3,8,87,1044,1086.25,44.75,0,,
1932,3,9,67,1086.25,1108.5,44.75,0,,
1932,3,10,54,1108.5,1117.75,44.75,0,,
1932,3,11,52,1117.75,1125,44.75,0,,
1932,3,12,50,1125,1130.25,44.75,0,,
1932,3,13,50,1130.25,1135.5,44.75,0,,
1932,3,14,48,1135.5,1138.75,44.75,0,,
1932,3,15,43,1138.75,1137,44.75,0,,
1932,3,16,40,1137,1132.25,44.75,0,,
1932,3,17,43,1132.25,1130.5,44.75,0,,
1932,3,18,74,1130.5,1159.75,44.75,0,,
1932,3,19,68,1159.75,1183,44.75,0,,
1932,3,20,67,1183,1205.25,44.75,0,,
1932,3,21,59,1205.25,1219.5,44.75,0,,
1932,3,22,60,1219.5,1234.75,44.75,0,,
1932,3,23,73,1234.75,1263,44.75,0,,
1932,3,24,58,1263,1276.25,44.75,0,,
1932,3,25,53,1276.25,1284.5,44.75,0,,
1932,3,26,50,1284.5,1289.75,44.75,0,,
1932,3,27,54,1289.75,1299,44.75,0,,
1932,3,28,665,1299,1919.25,44.75,0,,
1932,3,29,171,1919.25,2045.5,44.75,0,,
1932,3,30,107,2045.5,2107.75,44.75,0,,
1932,3,31,101,2107.75,2164,44.75,0,,
1932,4,1,122,2164,2241.25,44.75,0,,
1932,4,2,101,2241.25,2297.5,44.75,0,,
1932,4,3,88,2297.5,2340.75,44.75,0,,
1932,4,4,74,2340.75,2370,44.75,0,,
1932,4,5,69,2370,2394.25,44.75,0,,
1932,4,6,70,2394.25,2419.5,44.75,0,,
1932,4,7,63,2419.5,2437.75,44.75,0,,
1932,4,8,59,2437.75,2452,44.75,0,,
1932,4,9,76,2452,2483.25,44.75,0,,
1932,4,10,228,2483.25,2666.5,44.75,0,,
1932,4,11,168,2666.5,2789.75,44.75,0,,
1932,4,12,121,2789.75,2866,44.75,0,,
1932,4,13,95,2866,2916.25,44.75,0,,
1932,4,14,83,2916.25,2954.5,44.75,0,,
1932,4,15,75,2954.5,2984.75,44.75,0,,
1932,4,16,71,2984.75,3011,44.75,0,,
1932,4,17,66,3011,3032.25,44.75,0,,
1932,4,18,62,3032.25,3049.5,44.75,0,,
1932,4,19,60,3049.5,3064.75,44.75,0,,
1932,4,20,58,3064.75,3078,44.75,0,,
1932,4,21,58,3078,3091.25,44.75,0,,
1932,4,22,56,3091.25,3102.5,44.75,0,,
1932,4,23,54,3102.5,3111.75,44.75,0,,
1932,4,24,53,3111.75,3120,44.75,0,,
1932,4,25,53,3120,3128.25,44.75,0,,
1932,4,26,56,3128.25,3139.5,44.75,0,,
1932,4,27,53,3139.5,3147.75,44.75,0,,
1932,4,28,50,3147.75,3153,44.75,0,,
1932,4,29,48,3153,3156.25,44.75,0,,
1932,4,30,48,3156.25,3159.5,44.75,0,,
1932,5,1,91,3159.5,3205.75,44.75,0,,
1932,5,2,97,3205.75,3258,44.75,0,,
1932,5,3,60,3258,3273.25,44.75,0,,
1932,5,4,54,3273.25,3282.5,44.75,0,,
1932,5,5,51,3282.5,3288.75,44.75,0,,
1932,5,6,50,3288.75,3294,44.75,0,,
1932,5,7,48,3294,3297.25,44.75,0,,
1932,5,8,48,3297.25,3300.5,44.75,0,,
1932,5,9,62,3300.5,3317.75,44.75,0,,
1932,5,10,54,3317.75,3327,44.75,0,,
1932,5,11,105,3327,3387.25,44.75,0,,
1932,5,12,255,3387.25,3597.5,44.75,0,,
1932,5,13,571,3597.5,4123.75,44.75,0,,
1932,5,14,179,4123.75,4258,44.75,0,,
1932,5,15,120,4258,4333.25,44.75,0,,
1932,5,16,95,4333.25,4383.5,44.75,0,,
1932,5,17,82,4383.5,4420.75,44.75,0,,
1932,5,18,75,4420.75,4451,44.75,0,,
1932,5,19,68,4451,4474.25,44.75,0,,
1932,5,20,63,4474.25,4492.5,44.75,0,,
1932,5,21,62,4492.5,4509.75,44.75,0,,
1932,5,22,60,4509.75,4525,44.75,0,,
1932,5,23,54,4525,4534.25,44.75,0,,
1932,5,24,53,4534.25,4542.5,44.75,0,,
1932,5,25,50,4542.5,4547.75,44.75,0,,
1932,5,26,50,4547.75,4553,44.75,0,,
1932,5,27,50,4553,4558.25,44.75,0,,
1932,5,28,51,4558.25,4564.5,44.75,0,,
1932,5,29,48,4564.5,4567.75,44.75,0,,
1932,5,30,46,4567.75,4569,44.75,0,,
1932,5,31,44,4569,4568.25,44.75,0,,
1932,6,1,42,4568.25,4565.5,44.75,0,,
1932,6,2,38,4565.5,4558.75,44.75,0,,
1932,6,3,35,4558.75,4549,44.75,0,,
1932,6,4,35,4549,4539.25,44.75,0,,
1932,6,5,32,4539.25,4526.5,44.75,0,,
1932,6,6,32,4526.5,4513.75,44.75,0,,
1932,6,7,32,4513.75,4501,44.75,0,,
1932,6,8,30,4501,4486.25,44.75,0,,
1932,6,9,30,4486.25,4471.5,44.75,0,,
1932,6,10,30,4471.5,4456.75,44.75,0,,
1932,6,11,28,4456.75,4440,44.75,0,,
1932,6,12,24,4440,4419.25,44.75,0,,
1932,6,13,32,4419.25,4406.5,44.75,0,,
1932,6,14,34,4406.5,4395.75,44.75,0,,
1932,6,15,138,4395.75,4489,44.75,0,,
1932,6,16,259,4489,4703.25,44.75,0,,
1932,6,17,177,4703.25,4835.5,44.75,0,,
1932,6,18,87,4835.5,4877.75,44.75,0,,
1932,6,19,50,4877.75,4883,44.75,0,,
1932,6,20,46,4883,4884.25,44.75,0,,
1932,6,21,43,4884.25,4882.5,44.75,0,,
1932,6,22,38,4882.5,4875.75,44.75,0,,
1932,6,23,34,4875.75,4865,44.75,0,,
1932,6,24,30,4865,4850.25,44.75,0,,
1932,6,25,28,4850.25,4833.5,44.75,0,,
1932,6,26,26,4833.5,4814.75,44.75,0,,
1932,6,27,26,4814.75,4796,44.75,0,,
1932,6,28,79,4796,4830.25,44.75,0,,
1932,6,29,226,4830.25,5011.5,44.75,0,,
1932,6,30,44,5011.5,5010.75,44.75,0,,
1932,7,1,35,5010.75,5001,44.75,0,,
1932,7,2,31,5001,4987.25,44.75,0,,
1932,7,3,28,4987.25,4970.5,44.75,0,,
1932,7,4,30,4970.5,4955.75,44.75,0,,
1932,7,5,34,4955.75,4945,44.75,0,,
1932,7,6,30,4945,4930.25,44.75,0,,
1932,7,7,34,4930.25,4919.5,44.75,0,,
1932,7,8,40,4919.5,4914.75,44.75,0,,
1932,7,9,30,4914.75,4900,44.75,0,,
1932,7,10,25,4900,4880.25,44.75,0,,
1932,7,11,23,4880.25,4858.5,44.75,0,,
1932,7,12,21,4858.5,4834.75,44.75,0,,
1932,7,13,19,4834.75,4809,44.75,0,,
1932,7,14,19,4809,4783.25,44.75,0,,
1932,7,15,18,4783.25,4756.5,44.75,0,,
1932,7,16,24,4756.5,4735.75,44.75,0,,
1932,7,17,28,4735.75,4719,44.75,0,,
1932,7,18,22,4719,4696.25,44.75,0,,
1932,7,19,18,4696.25,4669.5,44.75,0,,
1932,7,20,19,4669.5,4643.75,44.75,0,,
1932,7,21,18,4643.75,4617,44.75,0,,
1932,7,22,19,4617,4591.25,44.75,0,,
1932,7,23,27,4591.25,4573.5,44.75,0,,
1932,7,24,16,4573.5,4544.75,44.75,0,,
1932,7,25,13,4544.75,4513,44.75,0,,
1932,7,26,13,4513,4481.25,44.75,0,,
1932,7,27,13,4481.25,4449.5,44.75,0,,
1932,7,28,13,4449.5,4417.75,44.75,0,,
1932,7,29,12,4417.75,4385,44.75,0,,
1932,7,30,9,4385,4349.25,44.75,0,,
1932,7,31,8,4349.25,4312.5,44.75,0,,
1932,8,1,9,4312.5,4276.75,44.75,0,,
1932,8,2,8,4276.75,4240,44.75,0,,
1932,8,3,13,4240,4208.25,44.75,0,,
1932,8,4,20,4208.25,4183.5,44.75,0,,
1932,8,5,13,4183.5,4151.75,44.75,0,,
1932,8,6,9,4151.75,4116,44.75,0,,
1932,8,7,8,4116,4079.25,44.75,0,,
1932,8,8,157,4079.25,4191.5,44.75,0,,
1932,8,9,46,4191.5,4192.75,44.75,0,,
1932,8,10,21,4192.75,4169,44.75,0,,
1932,8,11,21,4169,4145.25,44.75,0,,
1932,8,12,18,4145.25,4118.5,44.75,0,,
1932,8,13,14,4118.5,4087.75,44.75,0,,
1932,8,14,13,4087.75,4056,44.75,0,,
1932,8,15,11,4056,4022.25,44.75,0,,
1932,8,16,10,4022.25,3987.5,44.75,0,,
1932,8,17,9,3987.5,3951.75,44.75,0,,
1932,8,18,11,3951.75,3918,44.75,0,,
1932,8,19,32,3918,3905.25,44.75,0,,
1932,8,20,15,3905.25,3875.5,44.75,0,,
1932,8,21,12,3875.5,3842.75,44.75,0,,
1932,8,22,11,3842.75,3809,44.75,0,,
1932,8,23,11,3809,3775.25,44.75,0,,
1932,8,24,9,3775.25,3739.5,44.75,0,,
1932,8,25,9,3739.5,3703.75,44.75,0,,
1932,8,26,9,3703.75,3668,44.75,0,,
1932,8,27,6,3668,3629.25,44.75,0,,
1932,8,28,7,3629.25,3591.5,44.75,0,,
1932,8,29,6,3591.5,3552.75,44.75,0,,
1932,8,30,6,3552.75,3514,44.75,0,,
1932,8,31,6,3514,3475.25,44.75,0,,
1932,9,1,6,3475.25,3436.5,44.75,0,,
1932,9,2,6,3436.5,3397.75,44.75,0,,
1932,9,3,7,3397.75,3360,44.75,0,,
1932,9,4,32,3360,3347.25,44.75,0,,
1932,9,5,29,3347.25,3331.5,44.75,0,,
1932,9,6,20,3331.5,3306.75,44.75,0,,
1932,9,7,14,3306.75,3276,44.75,0,,
1932,9,8,8,3276,3239.25,44.75,0,,
1932,9,9,7,3239.25,3201.5,44.75,0,,
1932,9,10,6,3201.5,3162.75,44.75,0,,
1932,9,11,6,3162.75,3124,44.75,0,,
1932,9,12,5,3124,3084.25,44.75,0,,
1932,9,13,5,3084.25,3044.5,44.75,0,,
1932,9,14,5,3044.5,3004.75,44.75,0,,
1932,9,15,5,3004.75,2965,44.75,0,,
1932,9,16,5,2965,2925.25,44.75,0,,
1932,9,17,5,2925.25,2885.5,44.75,0,,
1932,9,18,4,2885.5,2844.75,44.75,0,,
1932,9,19,4,2844.75,2804,44.75,0,,
